interface,gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd
midgut,Sec61beta,0.106473066,0.108635254,-0.0021621883,,
midgut,Pp2A-29B,0.0409595,0.043122042,-0.0021625422,,
midgut,Dak1,0.035091545,0.03727686,-0.002185315,,
midgut,Atg8a,0.11333539,0.11553352,-0.00219813,,
midgut,Ubi-p5E,0.077434175,0.07964399,-0.0022098124,,
midgut,ND-SGDH,0.15671058,0.1589398,-0.0022292137,,
midgut,Nap1,0.09966517,0.10193849,-0.0022733212,,
midgut,CG30423,0.045766164,0.04812257,-0.0023564063,,
midgut,Diap1,0.048926964,0.051292695,-0.0023657307,,
midgut,Prosbeta1,0.040000495,0.042391848,-0.0023913532,,
midgut,CG7394,0.045863245,0.04829363,-0.0024303868,,
midgut,RhoL,0.042207565,0.044762295,-0.0025547296,,
midgut,EloC,0.038774367,0.041351113,-0.002576746,,
midgut,mEFTu1,0.04568296,0.04830071,-0.0026177503,,
midgut,CHOp24,0.0385181,0.041167106,-0.0026490055,,
midgut,Uev1A,0.042853262,0.045533083,-0.002679821,,
midgut,Lpin,0.037597895,0.04029358,-0.002695687,,
midgut,Hsp83,0.050438818,0.053255226,-0.0028164089,,
midgut,Ldh,0.061312918,0.06413942,-0.0028265007,,
midgut,lost,0.085036665,0.08788329,-0.0028466284,,
midgut,Pgi,0.066773266,0.06966173,-0.0028884634,,
midgut,ND-39,0.17878509,0.18173563,-0.0029505491,,
midgut,l(2)37Cc,0.069247454,0.07223763,-0.0029901788,,
midgut,RpL34a,0.13720566,0.14019635,-0.0029906929,,
midgut,Rel,0.056113455,0.05912063,-0.0030071735,,
midgut,Syb,0.094798684,0.09789635,-0.0030976683,,
midgut,CG7465,0.04031508,0.043416236,-0.0031011552,,
midgut,GstO3,0.07712079,0.08025877,-0.0031379834,,
midgut,CG42239,0.06596546,0.069106735,-0.0031412765,,
midgut,eIF4E1,0.044918995,0.048148796,-0.0032298006,,
midgut,CG3168,0.12504216,0.12827547,-0.0032333136,,
midgut,CG11699,0.044237267,0.04747818,-0.0032409132,,
midgut,Mtpbeta,0.047076497,0.05037763,-0.0033011325,,
midgut,kraken,0.06278452,0.06612046,-0.0033359379,,
midgut,ND-30,0.116648994,0.12000122,-0.0033522248,,
midgut,ctp,0.081881784,0.08524511,-0.0033633262,,
midgut,CG42837,0.07614398,0.07958138,-0.0034373999,,
midgut,Prosbeta6,0.038920272,0.042436,-0.0035157278,,
midgut,CG14777,0.047723845,0.051303416,-0.0035795718,,
midgut,alc,0.037165966,0.04074852,-0.0035825558,,
midgut,RpS26,1.0708481,1.0744431,-0.0035949945,,
midgut,CG44001,0.04726546,0.050884947,-0.0036194883,,
midgut,ND-13A,0.10649228,0.11021673,-0.0037244484,,
midgut,CG6770,0.40228176,0.40606907,-0.003787309,,
midgut,CG6028,0.070145376,0.073975876,-0.0038305,,
midgut,Gbeta13F,0.052850682,0.05679064,-0.0039399564,,
midgut,Pino,0.045703188,0.0496863,-0.003983114,,
midgut,eIF4G1,0.06633885,0.07032278,-0.0039839298,,
midgut,CG8128,0.045609433,0.04964106,-0.0040316284,,
midgut,CG44194,0.044882186,0.04898886,-0.0041066743,,
midgut,CG12825,0.14017119,0.1442908,-0.0041196197,,
midgut,fau,0.08295092,0.087117404,-0.004166484,,
midgut,kst,0.075118795,0.079298526,-0.004179731,,
midgut,Mgstl,0.081173606,0.08535817,-0.0041845664,,
midgut,S6k,0.03718536,0.04139746,-0.0042121,,
midgut,Taldo,0.06197053,0.06622355,-0.0042530186,,
midgut,mRpL27,0.0399175,0.04422502,-0.0043075196,,
midgut,CG17272,0.06989046,0.074226685,-0.004336223,,
midgut,asRNA:CR43787,0.053555615,0.05791686,-0.004361246,,
midgut,und,0.05640852,0.06081561,-0.004407089,,
midgut,Moe,0.075885236,0.080317214,-0.004431978,,
midgut,yip2,0.0677896,0.07224668,-0.004457079,,
midgut,Phb2,0.07256508,0.07703835,-0.004473269,,
midgut,CG9119,0.046522778,0.05101379,-0.0044910125,,
midgut,CG13124,0.052314796,0.05684507,-0.0045302734,,
midgut,rempA,0.05602647,0.060599536,-0.004573066,,
midgut,CG5532,0.07262452,0.077214286,-0.0045897663,,
midgut,sqh,0.05437853,0.05899676,-0.004618231,,
midgut,Glt,0.053535502,0.058288947,-0.0047534443,,
midgut,Rho1,0.1256727,0.13047203,-0.004799336,,
midgut,CG42336,0.12913498,0.13393526,-0.004800275,,
midgut,AdenoK,0.042695157,0.047506146,-0.004810989,,
midgut,mRpL33,0.043341134,0.048158806,-0.004817672,,
midgut,CG13751,0.07186239,0.07669823,-0.0048358366,,
midgut,SNRPG,0.041234408,0.04609321,-0.004858803,,
midgut,CG3987,0.08657147,0.09143116,-0.0048596933,,
midgut,vkg,0.059470877,0.06441195,-0.004941076,,
midgut,Sec13,0.04445697,0.0494053,-0.004948329,,
midgut,CG12848,0.036654294,0.041603897,-0.004949603,,
midgut,Prosbeta4,0.043947935,0.048940614,-0.0049926788,,
midgut,Rab5,0.047671746,0.05272273,-0.0050509833,,
midgut,Sem1,0.040726606,0.045805108,-0.005078502,,
midgut,ND-B17.2,0.14654636,0.15163553,-0.005089164,,
midgut,Pepck2,0.03614848,0.041257877,-0.005109396,,
midgut,CG1572,0.05184468,0.056962963,-0.0051182844,,
midgut,RpL36,0.9515242,0.95666194,-0.0051377416,,
midgut,RpS24,0.44708088,0.4522366,-0.0051557124,,
midgut,CG2006,0.043696187,0.04885201,-0.005155824,,
midgut,Tim10,0.092776634,0.097971834,-0.0051952004,,
midgut,Pomp,0.035496723,0.04070819,-0.005211469,,
midgut,eIF3m,0.08268717,0.08790069,-0.0052135214,,
midgut,CG14407,0.037236582,0.042451616,-0.005215034,,
midgut,Jon99Ci,0.1708542,0.17607573,-0.005221531,,
midgut,Myo61F,0.06067991,0.06590487,-0.005224962,,
midgut,CG8206,0.13362204,0.13887149,-0.0052494556,,
midgut,CG3625,0.037264682,0.042545807,-0.0052811243,,
midgut,ReepB,0.068153046,0.073487006,-0.00533396,,
midgut,CG1265,0.041839473,0.047176827,-0.005337354,,
midgut,eIF3b,0.08473937,0.09008528,-0.005345911,,
midgut,Spase22-23,0.05940332,0.064846314,-0.0054429956,,
midgut,Bsg,0.06852752,0.074014,-0.005486481,,
midgut,Cyt-b5,0.1465029,0.15201871,-0.005515814,,
midgut,Gs1,0.06393605,0.06946783,-0.0055317804,,
midgut,Mfe2,0.055232346,0.06081152,-0.0055791736,,
midgut,CG32576,0.2714601,0.27708584,-0.0056257546,,
midgut,Sap-r,0.11294241,0.118568234,-0.0056258217,,
midgut,r-l,0.033369828,0.039080985,-0.005711157,,
midgut,SkpA,0.03302074,0.038773622,-0.005752884,,
midgut,CG8036,0.060851008,0.06660488,-0.005753875,,
midgut,CG33170,0.06502109,0.070778064,-0.005756974,,
midgut,QIL1,0.11762762,0.1234131,-0.00578548,,
midgut,CG11470,0.047941536,0.053831838,-0.0058903024,,
midgut,Pdp1,0.06599609,0.071889676,-0.005893588,,
midgut,chic,0.119284846,0.12518814,-0.005903296,,
midgut,Past1,0.05032326,0.05627529,-0.0059520304,,
midgut,bun,0.093168736,0.099130675,-0.0059619397,,
midgut,LTV1,0.05327889,0.059248593,-0.005969703,,
midgut,CG34301,0.3083082,0.3142958,-0.0059875846,,
midgut,eca,0.032817636,0.038923576,-0.006105941,,
midgut,Fkbp12,0.10609,0.112236865,-0.006146863,,
midgut,CG34417,0.04119519,0.047411367,-0.006216176,,
midgut,eIF3a,0.04705192,0.053285073,-0.006233152,,
midgut,Prosalpha7,0.033492822,0.03988328,-0.006390456,,
midgut,Ggamma1,0.092897184,0.09930723,-0.0064100474,,
midgut,Pdxk,0.03883932,0.045273382,-0.0064340606,,
midgut,Cisd2,0.059124187,0.06562271,-0.006498523,,
midgut,Grx1,0.07115131,0.07765593,-0.0065046176,,
midgut,DOR,0.03653463,0.043054257,-0.006519627,,
midgut,Gdi,0.043347158,0.04990652,-0.006559361,,
midgut,Nph,0.040588625,0.04717009,-0.0065814666,,
midgut,Prosbeta7,0.033843305,0.040442675,-0.0065993704,,
midgut,CG2862,0.11125302,0.117862165,-0.006609142,,
midgut,CG44242,0.10396061,0.110625,-0.006664388,,
midgut,CG8468,0.047294587,0.053966206,-0.0066716187,,
midgut,CG5254,0.045408234,0.052087158,-0.006678924,,
midgut,ATPsyngamma,0.36202255,0.3687445,-0.0067219436,,
midgut,CG16749,0.16644406,0.17319137,-0.0067473054,,
midgut,Csp,0.043978233,0.0507331,-0.0067548677,,
midgut,28SrRNA-Psi:CR45851,0.056726564,0.06350494,-0.006778378,,
midgut,L2HGDH,0.036549658,0.043358374,-0.006808717,,
midgut,CG6180,0.04822809,0.055051547,-0.006823458,,
midgut,Vps25,0.04322063,0.05006114,-0.0068405084,,
midgut,eIF3g1,0.07190971,0.07883865,-0.0069289356,,
midgut,Fim,0.0393251,0.046265315,-0.006940216,,
midgut,ringer,0.042138897,0.04914366,-0.007004764,,
midgut,Pex19,0.046384957,0.053422276,-0.0070373192,,
midgut,Tom20,0.073514655,0.08059052,-0.007075861,,
midgut,CG45076,0.03485819,0.04194747,-0.0070892796,,
midgut,CG15347,0.16697934,0.17408726,-0.0071079135,,
midgut,CG31937,0.042065304,0.04917982,-0.0071145147,,
midgut,Prosalpha3,0.039157018,0.046312917,-0.007155899,,
midgut,mxt,0.037478942,0.04469031,-0.0072113685,,
midgut,CG31548,0.07394322,0.0811914,-0.007248178,,
midgut,ND-PDSW,0.21882121,0.22608465,-0.007263437,,
midgut,CG33155,0.03782219,0.045096025,-0.007273834,,
midgut,CG6891,0.049955647,0.05723333,-0.0072776824,,
midgut,CG33199,0.07028946,0.07765546,-0.007365994,,
midgut,CG40045,0.037523065,0.04497865,-0.0074555837,,
midgut,Nlp,0.05147112,0.05897817,-0.0075070485,,
midgut,asRNA:CR43964,0.044747625,0.052277118,-0.0075294934,,
midgut,CG14483,0.13264649,0.14020297,-0.007556483,,
midgut,Act5C,0.85648733,0.8640948,-0.00760746,,
midgut,COX7C,0.8154566,0.8231143,-0.007657647,,
midgut,Arf102F,0.04855347,0.056323305,-0.0077698343,,
midgut,Oatp33Eb,0.05158153,0.059418283,-0.007836752,,
midgut,REPTOR-BP,0.052786306,0.06065135,-0.007865045,,
midgut,Obp99a,0.03842665,0.046333566,-0.0079069175,,
midgut,Myo28B1,0.041499943,0.049408097,-0.007908154,,
midgut,Lfg,0.110211305,0.11812816,-0.007916853,,
midgut,CG7834,0.100678384,0.108611286,-0.007932901,,
midgut,Adk1,0.036309317,0.04428093,-0.007971615,,
midgut,Pgm1,0.047711313,0.055774823,-0.00806351,,
midgut,RpL24-like,0.116043895,0.124144174,-0.008100279,,
midgut,robl,0.049221937,0.057355676,-0.008133739,,
midgut,CG3566,0.06790405,0.07609143,-0.008187383,,
midgut,RpS7,0.8207492,0.8289374,-0.008188188,,
midgut,Gpdh1,0.07652631,0.08479434,-0.008268036,,
midgut,Sod3,0.069390036,0.07768027,-0.008290231,,
midgut,Hsc70-3,0.070859596,0.079168946,-0.008309349,,
midgut,CG11137,0.051038224,0.05938738,-0.008349154,,
midgut,CG1640,0.051981997,0.06039737,-0.008415375,,
midgut,Rpt4,0.0419654,0.050383735,-0.0084183365,,
midgut,CG34200,0.09603722,0.10448884,-0.008451626,,
midgut,CG3792,0.03623512,0.044797666,-0.008562546,,
midgut,ND-B22,0.21229637,0.22087158,-0.008575216,,
midgut,MFS3,0.03814649,0.046746533,-0.008600045,,
midgut,CG4562,0.038463213,0.04707034,-0.008607127,,
midgut,UQCR-Q,0.43127024,0.43991038,-0.00864014,,
midgut,SelG,0.040199272,0.048948083,-0.008748811,,
midgut,Acsl,0.063259825,0.07204034,-0.008780517,,
midgut,Rab18,0.03640226,0.045187786,-0.008785527,,
midgut,Pdhb,0.11579331,0.12461941,-0.008826099,,
midgut,Prosalpha2,0.04477194,0.053625662,-0.008853722,,
midgut,maf-S,0.048612934,0.057469103,-0.00885617,,
midgut,Hacl,0.05866991,0.06752924,-0.008859329,,
midgut,HmgZ,0.061164156,0.070036724,-0.008872569,,
midgut,Cyp1,0.2687139,0.27760488,-0.008890986,,
midgut,arm,0.043090317,0.05212453,-0.009034213,,
midgut,p23,0.054397013,0.06343279,-0.009035777,,
midgut,RpL6,0.73518735,0.7442389,-0.009051561,,
midgut,pst,0.17558485,0.18466413,-0.0090792775,,
midgut,ND-B17,0.12396301,0.1331546,-0.009191588,,
midgut,His3.3A,0.08149778,0.09073794,-0.009240158,,
midgut,Acbp1,0.05154311,0.060847968,-0.009304859,,
midgut,CG14933,0.03376166,0.043081965,-0.009320304,,
midgut,bgm,0.06844932,0.077771984,-0.009322666,,
midgut,Fis1,0.03908954,0.048440643,-0.0093511045,,
midgut,ERp60,0.0555461,0.06489916,-0.00935306,,
midgut,aqz,0.07251836,0.08195794,-0.009439573,,
midgut,mtTFB1,0.04143413,0.050955515,-0.009521384,,
midgut,Jafrac1,0.15378764,0.16337186,-0.009584218,,
midgut,Act57B,0.39380985,0.40344715,-0.009637296,,
midgut,CG44008,0.60700744,0.61666006,-0.009652615,,
midgut,lncRNA:CR40469,0.46290734,0.47256485,-0.009657502,,
midgut,CG44014,0.047181685,0.05704489,-0.009863205,,
midgut,sgg,0.052496407,0.062361248,-0.009864841,,
midgut,zip,0.055575088,0.065492466,-0.009917378,,
midgut,SLIRP1,0.03978557,0.049713295,-0.009927724,,
midgut,UQCR-11,0.1819974,0.19194551,-0.009948105,,
midgut,Desat1,0.12448277,0.13447735,-0.009994574,,
midgut,Glo1,0.106683634,0.11669699,-0.010013357,,
midgut,CG13364,0.19635549,0.20638327,-0.010027781,,
midgut,CG3663,0.03898718,0.049026202,-0.010039024,,
midgut,Manf,0.03248318,0.042650323,-0.010167144,,
midgut,Pgk,0.07297436,0.08319072,-0.010216355,,
midgut,RpII18,0.04064937,0.050866954,-0.010217585,,
midgut,Act87E,0.048749156,0.059013773,-0.010264616,,
midgut,asRNA:CR45281,0.11303249,0.123318166,-0.0102856755,,
midgut,sls,0.041931137,0.052254703,-0.010323565,,
midgut,Phae2,0.04483117,0.055382416,-0.010551244,,
midgut,28SrRNA-Psi:CR41609,0.04245125,0.053058423,-0.010607172,,
midgut,CDase,0.040910147,0.051518966,-0.010608818,,
midgut,Pax,0.039146855,0.049905874,-0.010759018,,
midgut,Rab1,0.055342466,0.066156246,-0.01081378,,
midgut,CG42249,0.114555895,0.12553544,-0.010979548,,
midgut,CG11752,0.122903734,0.13392557,-0.011021838,,
midgut,CG3348,0.1122918,0.12335473,-0.011062935,,
midgut,Got1,0.05567793,0.066769294,-0.011091363,,
midgut,ND-19,0.11485438,0.12594916,-0.011094779,,
midgut,eIF3c,0.115240276,0.12643287,-0.01119259,,
midgut,ND-B15,0.20358282,0.21487677,-0.011293948,,
midgut,ND-ACP,0.17375526,0.18505704,-0.011301786,,
midgut,Prosbeta5,0.03832207,0.049626466,-0.011304397,,
midgut,pAbp,0.2776402,0.28904048,-0.011400282,,
midgut,eIF3i,0.08761132,0.09913645,-0.011525132,,
midgut,CG17597,0.07449318,0.08610881,-0.011615634,,
midgut,Nurf-38,0.097306706,0.10898733,-0.011680625,,
midgut,Lk6,0.14241603,0.15412903,-0.011712998,,
midgut,CG1468,0.042831652,0.054593276,-0.011761624,,
midgut,CG16743,0.050573092,0.062406156,-0.011833064,,
midgut,ND-B14.5A,0.20832871,0.22016256,-0.011833847,,
midgut,RpL38,0.866274,0.8781311,-0.011857092,,
midgut,TfIIA-S,0.038778838,0.050750785,-0.011971947,,
midgut,RpS3A,0.65539145,0.6673742,-0.011982739,,
midgut,Gel,0.045987025,0.057974,-0.011986975,,
midgut,CG44325,0.03619581,0.04820927,-0.012013458,,
midgut,Ahcy,0.05782646,0.06989439,-0.012067929,,
midgut,ND-B14.7,0.10971799,0.12183471,-0.012116723,,
midgut,CG13220,0.075335234,0.08747461,-0.0121393725,,
midgut,CG6726,0.04305786,0.055288065,-0.012230206,,
midgut,Cpr57A,0.042192712,0.05452436,-0.012331646,,
midgut,Tsp2A,0.11305224,0.12538454,-0.012332298,,
midgut,Ip259,0.11554591,0.12788516,-0.012339249,,
midgut,GstE12,0.105699174,0.11814352,-0.012444347,,
midgut,CG9757,0.11593059,0.12840426,-0.012473673,,
midgut,Prx3,0.03202412,0.04466062,-0.012636501,,
midgut,dj-1beta,0.033299815,0.04599183,-0.012692016,,
midgut,CG11961,0.06266897,0.075388536,-0.012719564,,
midgut,Zasp66,0.085216,0.09794547,-0.012729466,,
midgut,eIF1A,0.102579564,0.115433216,-0.012853652,,
midgut,inc,0.04417923,0.057054296,-0.012875065,,
midgut,NP15.6,0.18329516,0.19621098,-0.01291582,,
midgut,Fdh,0.04991951,0.06304843,-0.013128921,,
midgut,CG17029,0.11338409,0.12660865,-0.0132245645,,
midgut,ND-42,0.10720206,0.1204415,-0.013239436,,
midgut,glob1,0.055140357,0.06851027,-0.013369914,,
midgut,elm,0.056704644,0.07016078,-0.013456132,,
midgut,Lsd-2,0.06122704,0.074699126,-0.013472088,,
midgut,His3.3B,0.05371096,0.06726325,-0.013552293,,
midgut,COX5A,0.5795532,0.59325755,-0.0137043595,,
midgut,betaTub97EF,0.09757177,0.11134084,-0.013769075,,
midgut,CG12116,0.07038071,0.08418301,-0.013802297,,
midgut,Adk2,0.07678825,0.090638086,-0.01384984,,
midgut,Gnmt,0.04535052,0.059209768,-0.013859246,,
midgut,COX4,0.548891,0.5627942,-0.013903201,,
midgut,Gpat4,0.09509643,0.10904888,-0.013952449,,
midgut,28SrRNA-Psi:CR45860,0.03446616,0.04859094,-0.014124781,,
midgut,sug,0.03599754,0.050155617,-0.014158078,,
midgut,28SrRNA-Psi:CR40741,0.07316008,0.08734024,-0.014180161,,
midgut,SNF4Agamma,0.046321284,0.06073399,-0.014412705,,
midgut,pre-rRNA:CR45847,0.11317895,0.12761624,-0.014437288,,
midgut,CG15515,0.047707524,0.0621933,-0.014485776,,
midgut,Apoltp,0.04682733,0.061313592,-0.014486261,,
midgut,CG46426,0.032646626,0.047217198,-0.0145705715,,
midgut,CG11267,0.08678027,0.10144723,-0.01466696,,
midgut,smt3,0.06762019,0.082295276,-0.014675088,,
midgut,Gdh,0.106804706,0.121503994,-0.014699288,,
midgut,CG2852,0.11979697,0.134596,-0.014799036,,
midgut,Tctp,0.2948051,0.30969927,-0.014894158,,
midgut,bt,0.063812844,0.07871035,-0.014897503,,
midgut,CG31789,0.29265818,0.3077961,-0.015137911,,
midgut,RpL10,0.8541724,0.86931264,-0.015140235,,
midgut,CG2915,0.04617957,0.061385565,-0.015205994,,
midgut,CG15255,0.060639113,0.075899996,-0.015260883,,
midgut,Ldsdh1,0.05343925,0.068702795,-0.015263546,,
midgut,Argk,0.16318436,0.1784578,-0.015273437,,
midgut,Gp150,0.12334872,0.13883275,-0.015484028,,
midgut,ND-13B,0.16690557,0.18241255,-0.015506983,,
midgut,CG6878,0.069740824,0.08545445,-0.015713625,,
midgut,CG5590,0.043057807,0.058977384,-0.015919577,,
midgut,Chchd2,0.10994275,0.12599821,-0.016055465,,
midgut,Act42A,0.038868383,0.055137534,-0.016269151,,
midgut,ATPsyndelta,0.23401752,0.2503817,-0.016364187,,
midgut,AnxB9,0.07349331,0.089890115,-0.016396806,,
midgut,RpL34b,0.5544775,0.57100654,-0.016529024,,
midgut,CG5958,0.07710529,0.093675,-0.016569711,,
midgut,ND-B14,0.1514999,0.1681757,-0.0166758,,
midgut,Sod1,0.25262642,0.26938057,-0.01675415,,
midgut,CG13044,0.055176448,0.07196618,-0.01678973,,
midgut,Ssk,0.16588777,0.18284236,-0.016954586,,
midgut,Muc96D,0.11172861,0.12878376,-0.017055154,,
midgut,CG8664,0.23456778,0.25162956,-0.017061785,,
midgut,asRNA:CR45350,0.074128,0.091304176,-0.017176174,,
midgut,CG34176,0.050618473,0.067806765,-0.017188292,,
midgut,obst-E,0.038350668,0.05561091,-0.017260242,,
midgut,Trx-2,0.16143586,0.17887773,-0.017441869,,
midgut,CG11852,0.06074859,0.078324266,-0.017575677,,
midgut,PIG-Z,0.038237013,0.055822406,-0.017585393,,
midgut,CG12338,0.03574206,0.053361632,-0.017619573,,
midgut,ND-MLRQ,0.6066651,0.62445056,-0.01778549,,
midgut,CG7215,0.12060811,0.13840619,-0.017798074,,
midgut,Idgf4,0.041838236,0.059767123,-0.017928887,,
midgut,CG3662,0.13865605,0.15661773,-0.01796168,,
midgut,CG16762,0.06325852,0.081256405,-0.017997883,,
midgut,Spn43Ab,0.0424915,0.0606964,-0.018204901,,
midgut,asRNA:CR46089,0.043258242,0.061550483,-0.01829224,,
midgut,Spn42Da,0.04430986,0.06264945,-0.018339593,,
midgut,CG10513,0.049100216,0.067457534,-0.018357318,,
midgut,CG31463,0.039571885,0.05793107,-0.018359184,,
midgut,kra,0.099711284,0.11808343,-0.018372148,,
midgut,CG10672,0.03705241,0.055463202,-0.01841079,,
midgut,CG10214,0.030250039,0.04876892,-0.01851888,,
midgut,Cyt-c-p,0.12553048,0.14405277,-0.018522292,,
midgut,Lsd-1,0.031991113,0.050527144,-0.018536031,,
midgut,Rtnl1,0.121007666,0.13959925,-0.018591583,,
midgut,trol,0.061131828,0.07973122,-0.018599391,,
midgut,lncRNA:CR42862,0.1642755,0.18289699,-0.01862149,,
midgut,Clc,0.0803312,0.09901508,-0.01868388,,
midgut,CG15254,0.041543648,0.060282655,-0.018739007,,
midgut,CG42565,0.12500651,0.14377971,-0.018773198,,
midgut,CG4619,0.08576457,0.10469717,-0.018932596,,
midgut,RpL29,0.8724098,0.89134544,-0.01893562,,
midgut,CG13887,0.08401112,0.10304171,-0.019030586,,
midgut,CG32603,0.043455828,0.06263929,-0.01918346,,
midgut,PHGPx,0.119174786,0.13848127,-0.019306488,,
midgut,Lcp3,0.07270275,0.092093356,-0.019390605,,
midgut,CG13321,0.3120519,0.3314962,-0.019444317,,
midgut,cathD,0.082259715,0.101717696,-0.019457981,,
midgut,eIF4A,0.24714334,0.26677138,-0.019628033,,
midgut,ND-B18,0.14619257,0.16583507,-0.019642502,,
midgut,28SrRNA-Psi:CR45859,0.16561311,0.18537347,-0.019760355,,
midgut,CNBP,0.11320069,0.13304755,-0.019846864,,
midgut,CG9451,0.039909884,0.05977585,-0.019865967,,
midgut,28SrRNA-Psi:CR45862,0.22418068,0.24449696,-0.020316273,,
midgut,scu,0.13979264,0.16013946,-0.02034682,,
midgut,RpL23,1.150685,1.171142,-0.02045703,,
midgut,RpL13,0.6296941,0.6501804,-0.020486295,,
midgut,RpL19,1.0272528,1.0477568,-0.020503998,,
midgut,lncRNA:CR34335,0.32558784,0.34609744,-0.0205096,,
midgut,CG2772,0.04307775,0.063602716,-0.020524967,,
midgut,eIF3k,0.1183998,0.13919127,-0.020791471,,
midgut,RpS23,0.82484823,0.84582525,-0.02097702,,
midgut,wal,0.12949915,0.15047707,-0.020977914,,
midgut,Muc26B,0.0971386,0.11812489,-0.020986289,,
midgut,CG8773,0.063650236,0.08466977,-0.021019533,,
midgut,Gpo1,0.069529705,0.09059626,-0.021066554,,
midgut,CG15282,0.084459394,0.10564372,-0.021184325,,
midgut,SERCA,0.08245664,0.10392094,-0.021464296,,
midgut,colt,0.09888892,0.12049356,-0.021604642,,
midgut,Mcad,0.039756637,0.061563574,-0.021806937,,
midgut,ATPsynG,0.64728266,0.669596,-0.022313356,,
midgut,NimB2,0.040713098,0.06314945,-0.022436354,,
midgut,Npc2g,0.04205156,0.064568646,-0.022517085,,
midgut,Clect27,0.05595345,0.07857715,-0.022623703,,
midgut,ATPsynE,0.54349977,0.566183,-0.022683203,,
midgut,CG7470,0.062239103,0.08495921,-0.022720106,,
midgut,CG9527,0.06703284,0.089851335,-0.022818498,,
midgut,RpL15,0.8761321,0.89898384,-0.022851765,,
midgut,Agpat4,0.13207914,0.15509537,-0.02301623,,
midgut,RpS19a,0.82723147,0.8504083,-0.023176849,,
midgut,wupA,0.13135251,0.15459771,-0.0232452,,
midgut,CG9691,0.03659919,0.05988022,-0.02328103,,
midgut,CG10527,0.051619537,0.07494226,-0.023322724,,
midgut,CG31323,0.37538618,0.39889613,-0.02350995,,
midgut,CG13460,0.030592063,0.05435159,-0.023759527,,
midgut,PyK,0.111899555,0.13567212,-0.023772568,,
midgut,CG11370,0.09810942,0.1219119,-0.023802482,,
midgut,Lcp4,0.051756617,0.07557724,-0.02382062,,
midgut,RpS13,0.6606088,0.684766,-0.024157166,,
midgut,Trxr-1,0.06280203,0.08703178,-0.02422975,,
midgut,Calr,0.1526847,0.17693321,-0.02424851,,
midgut,hui,0.038027685,0.062277783,-0.024250098,,
midgut,porin,0.39684612,0.4211161,-0.024269998,,
midgut,bic,0.25156343,0.27593943,-0.024376005,,
midgut,CG11151,0.151319,0.1758754,-0.024556398,,
midgut,RpS20,0.85605365,0.8807502,-0.024696529,,
midgut,atilla,0.048204876,0.07292517,-0.024720296,,
midgut,CG34215,0.038990073,0.06383485,-0.02484478,,
midgut,Alp5,0.09153367,0.11639341,-0.024859741,,
midgut,CtsB1,0.20911732,0.23399663,-0.024879307,,
midgut,CG31313,0.043658104,0.06876992,-0.025111813,,
midgut,pirk,0.029794306,0.055016965,-0.02522266,,
midgut,Tpi,0.10120548,0.126456,-0.025250524,,
midgut,CG17549,0.06822865,0.093660615,-0.025431968,,
midgut,RpS15Aa,0.5067281,0.5322511,-0.025523007,,
midgut,Mdh1,0.15846404,0.18400048,-0.025536433,,
midgut,CG31233,0.09558142,0.12112594,-0.025544517,,
midgut,Pdk,0.031784292,0.057341814,-0.025557522,,
midgut,Msp300,0.104697146,0.1303847,-0.025687553,,
midgut,Tm1,0.21792077,0.24379195,-0.025871187,,
midgut,CG7296,0.085767455,0.1118654,-0.026097946,,
