gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
NDUFB4,0.20301138,0.21824357,-0.0152321905,,,molecular layer|rest
MORF4L1,0.07849383,0.09372765,-0.015233815,,,molecular layer|rest
HMGB1,0.10745874,0.12275838,-0.015299641,,,molecular layer|rest
CAPS2,0.113394774,0.12871735,-0.0153225735,,,molecular layer|rest
SPARCL1,0.22838405,0.24372059,-0.015336543,,,molecular layer|rest
RHOA,0.06326019,0.078702085,-0.0154418945,,,molecular layer|rest
WDR62,0.08792179,0.1034287,-0.015506908,,,molecular layer|rest
FIS1,0.1021185,0.11768458,-0.015566081,,,molecular layer|rest
FAM166A,0.084490605,0.1003131,-0.015822493,,,molecular layer|rest
NDUFS5,0.16706279,0.18315646,-0.016093671,,,molecular layer|rest
PREPL,0.11272368,0.12882803,-0.016104355,,,molecular layer|rest
BPHL,0.23507565,0.25128934,-0.016213685,,,molecular layer|rest
CD59,0.08471705,0.1009809,-0.01626385,,,molecular layer|rest
IRAK2,0.06284177,0.07922669,-0.016384915,,,molecular layer|rest
USMG5,0.15462336,0.17105241,-0.016429052,,,molecular layer|rest
EIF1,0.33470124,0.35133937,-0.01663813,,,molecular layer|rest
OLFM1,0.10865698,0.12532398,-0.016667001,,,molecular layer|rest
SLIRP,0.11311459,0.12995711,-0.016842522,,,molecular layer|rest
SPARC,0.09595863,0.11294359,-0.016984962,,,molecular layer|rest
NDUFC1,0.10698185,0.124092385,-0.017110534,,,molecular layer|rest
MAP4K3,0.07114785,0.08835895,-0.017211102,,,molecular layer|rest
ATP5J,0.166863,0.18408054,-0.017217547,,,molecular layer|rest
ATP5G2,0.13797174,0.15531807,-0.017346323,,,molecular layer|rest
FAM13A,0.075338334,0.09331982,-0.017981485,,,molecular layer|rest
TUBA3E,0.21132173,0.22932886,-0.01800713,,,molecular layer|rest
NDUFB10,0.14738587,0.16542439,-0.018038526,,,molecular layer|rest
RPL32,0.09745277,0.11552994,-0.018077172,,,molecular layer|rest
RTN3,0.17070965,0.18886402,-0.018154368,,,molecular layer|rest
ATP5I,0.2727953,0.29095784,-0.018162549,,,molecular layer|rest
RPS26,0.0831132,0.10134342,-0.018230222,,,molecular layer|rest
SERINC1,0.20321375,0.22145337,-0.018239617,,,molecular layer|rest
CALM2,0.5016463,0.5199027,-0.018256426,,,molecular layer|rest
DYM,0.07441667,0.09272131,-0.018304646,,,molecular layer|rest
RTN1,0.20044096,0.21891443,-0.018473476,,,molecular layer|rest
HNRNPA2B1,0.11049906,0.12907593,-0.018576868,,,molecular layer|rest
PFDN5,0.14274436,0.16135839,-0.018614024,,,molecular layer|rest
NUDT3,0.14675926,0.16565171,-0.018892452,,,molecular layer|rest
NDUFB9,0.19917248,0.21831013,-0.01913765,,,molecular layer|rest
NCOR1,0.095854566,0.115238,-0.019383438,,,molecular layer|rest
FSIP1,0.10969307,0.12918904,-0.019495972,,,molecular layer|rest
CHP1,0.11509982,0.13472083,-0.019621015,,,molecular layer|rest
APP,0.1795367,0.1991937,-0.019657,,,molecular layer|rest
RPL15,0.098790206,0.118455134,-0.019664928,,,molecular layer|rest
ATP5O,0.19029412,0.21018627,-0.019892156,,,molecular layer|rest
SETBP1,0.082945876,0.10296489,-0.020019017,,,molecular layer|rest
CLU,0.25801173,0.27835608,-0.020344347,,,molecular layer|rest
RPL4,0.10602508,0.12653543,-0.020510353,,,molecular layer|rest
RPS10,0.23252417,0.25307393,-0.02054976,,,molecular layer|rest
HSP90B1,0.10160505,0.12221428,-0.02060923,,,molecular layer|rest
CD81,0.3293645,0.35004395,-0.020679444,,,molecular layer|rest
RPL24,0.10684292,0.12753588,-0.02069296,,,molecular layer|rest
MT2,0.22833742,0.24904637,-0.020708948,,,molecular layer|rest
TUBB4B,0.080598086,0.10133416,-0.020736076,,,molecular layer|rest
CHN1,0.12918597,0.15012118,-0.020935208,,,molecular layer|rest
RACK1,0.1383051,0.15935032,-0.021045223,,,molecular layer|rest
GABARAP,0.09710818,0.11817072,-0.021062545,,,molecular layer|rest
RPLP0,0.120222524,0.14131217,-0.021089643,,,molecular layer|rest
COX7B,0.1989174,0.22004335,-0.021125942,,,molecular layer|rest
UQCRQ,0.17769302,0.19894184,-0.021248817,,,molecular layer|rest
FERMT2,0.117466755,0.1387244,-0.021257646,,,molecular layer|rest
CAMK2N1,0.15340923,0.17476144,-0.021352217,,,molecular layer|rest
SYT1,0.15683503,0.1784419,-0.021606863,,,molecular layer|rest
RPS4X,0.105365425,0.12704587,-0.021680444,,,molecular layer|rest
YWHAG,0.14453508,0.1662908,-0.021755725,,,molecular layer|rest
ND6,0.21456435,0.2363579,-0.021793544,,,molecular layer|rest
SLC25A3,0.112191826,0.1344096,-0.02221778,,,molecular layer|rest
RPL10A,0.0877327,0.11011309,-0.02238039,,,molecular layer|rest
TUBB,0.101886116,0.12432944,-0.022443324,,,molecular layer|rest
PTN,0.08807961,0.1105461,-0.022466488,,,molecular layer|rest
NDUFA1,0.17311792,0.19562778,-0.022509858,,,molecular layer|rest
GRTP1,0.12782791,0.15035483,-0.02252692,,,molecular layer|rest
GNAS,0.19983426,0.22248839,-0.022654131,,,molecular layer|rest
RCHY1,0.13979253,0.16247217,-0.022679642,,,molecular layer|rest
ND4L,0.17159747,0.19481678,-0.023219317,,,molecular layer|rest
ROMO1,0.106278494,0.12965328,-0.023374781,,,molecular layer|rest
SMARCC2,0.13866231,0.1623441,-0.02368179,,,molecular layer|rest
TSPAN7,0.18831553,0.21212879,-0.023813263,,,molecular layer|rest
ARHGAP32,0.2503949,0.27433237,-0.023937464,,,molecular layer|rest
ATP1A4,0.149798,0.17377114,-0.023973137,,,molecular layer|rest
PSAP,0.2720261,0.2960251,-0.023999006,,,molecular layer|rest
RPL37,0.13670099,0.16076781,-0.02406682,,,molecular layer|rest
VSNL1,0.11314587,0.13743243,-0.024286553,,,molecular layer|rest
GAPDH,0.2695299,0.29384804,-0.024318129,,,molecular layer|rest
RPL11,0.15028507,0.17468336,-0.024398297,,,molecular layer|rest
RPL8,0.18161362,0.2062296,-0.024615973,,,molecular layer|rest
UBL5,0.13961333,0.16457134,-0.024958014,,,molecular layer|rest
RTN4,0.16953519,0.19466272,-0.02512753,,,molecular layer|rest
RPL7,0.16187145,0.18710308,-0.02523163,,,molecular layer|rest
ATP1B1,0.4272231,0.4528195,-0.02559641,,,molecular layer|rest
RPS11,0.14663552,0.17231065,-0.025675133,,,molecular layer|rest
PLP1,0.19542673,0.22133444,-0.02590771,,,molecular layer|rest
ATP6V0C,0.18983771,0.21577938,-0.02594167,,,molecular layer|rest
RPS2,0.081654035,0.10777468,-0.026120648,,,molecular layer|rest
RPS3A,0.08664722,0.11296793,-0.02632071,,,molecular layer|rest
CST3,0.28033108,0.30702963,-0.02669856,,,molecular layer|rest
COX6A1,0.23131165,0.25819266,-0.02688101,,,molecular layer|rest
HSPA8,0.35286844,0.38007548,-0.027207047,,,molecular layer|rest
COMMD1,0.23796017,0.26561186,-0.027651682,,,molecular layer|rest
RPL22,0.12514548,0.15281352,-0.027668044,,,molecular layer|rest
HSP90AA1,0.33957896,0.36772633,-0.02814737,,,molecular layer|rest
DYNLL1,0.13681388,0.1658684,-0.029054523,,,molecular layer|rest
RPL34,0.16515152,0.19427142,-0.029119894,,,molecular layer|rest
RPS29,0.13841057,0.16786529,-0.029454723,,,molecular layer|rest
GPM6A,0.3008951,0.3309732,-0.030078113,,,molecular layer|rest
C12orf57,0.2591174,0.28920045,-0.03008306,,,molecular layer|rest
RPL3,0.20870991,0.23882502,-0.030115113,,,molecular layer|rest
RPS7,0.2440568,0.2742352,-0.030178383,,,molecular layer|rest
TSC22D1,0.16208054,0.19253987,-0.03045933,,,molecular layer|rest
EIF4A2,0.26115793,0.291714,-0.030556083,,,molecular layer|rest
RPS25,0.11893325,0.14997594,-0.031042688,,,molecular layer|rest
RPS9,0.20217228,0.23341835,-0.031246066,,,molecular layer|rest
RPL27,0.17596518,0.20735039,-0.031385213,,,molecular layer|rest
PRDX5,0.33928147,0.37083623,-0.03155476,,,molecular layer|rest
SERTAD2,0.11677237,0.14835095,-0.031578586,,,molecular layer|rest
ACTB,0.08343954,0.11508661,-0.03164707,,,molecular layer|rest
GFAP,0.13791081,0.16977595,-0.031865135,,,molecular layer|rest
COX8A,0.36031082,0.3929025,-0.03259167,,,molecular layer|rest
ACTG1,0.20468935,0.23735121,-0.032661855,,,molecular layer|rest
RPS20,0.11300061,0.14575832,-0.032757707,,,molecular layer|rest
RPSA,0.13627718,0.16937271,-0.033095524,,,molecular layer|rest
NDUFB2,0.3179458,0.35139844,-0.03345263,,,molecular layer|rest
MINOS1,0.23243295,0.26684728,-0.034414336,,,molecular layer|rest
RPS17,0.15348054,0.18820412,-0.03472358,,,molecular layer|rest
RPL7A,0.11224923,0.14752424,-0.035275005,,,molecular layer|rest
FTH1,0.14020424,0.17552935,-0.03532511,,,molecular layer|rest
CPE,0.35364768,0.39035037,-0.036702693,,,molecular layer|rest
FAU,0.35101584,0.38784647,-0.036830634,,,molecular layer|rest
EEF1A1,0.05814755,0.09521585,-0.0370683,,,molecular layer|rest
RPL31,0.16415554,0.20225191,-0.03809637,,,molecular layer|rest
SNAP25,0.56276673,0.6022087,-0.039441943,,,molecular layer|rest
FTL,0.26251265,0.303274,-0.04076135,,,molecular layer|rest
RPL18A,0.11640264,0.15721226,-0.040809616,,,molecular layer|rest
RPS16,0.17182826,0.21293096,-0.041102707,,,molecular layer|rest
RPS23,0.20484225,0.24603294,-0.041190684,,,molecular layer|rest
MBP,0.37077403,0.41273594,-0.04196191,,,molecular layer|rest
RPL27A,0.21443021,0.25642192,-0.04199171,,,molecular layer|rest
GSTP1,0.11275237,0.15500562,-0.04225325,,,molecular layer|rest
METAP1,0.27725065,0.31982616,-0.04257551,,,molecular layer|rest
COX7C,0.21124706,0.25588465,-0.04463759,,,molecular layer|rest
RPL18,0.30660388,0.35161856,-0.04501468,,,molecular layer|rest
RPL10,0.1688861,0.21398109,-0.045094997,,,molecular layer|rest
CDR1,0.39819828,0.443904,-0.045705736,,,molecular layer|rest
TMSB10,0.17448564,0.22038949,-0.045903847,,,molecular layer|rest
RPL35,0.22745295,0.2736686,-0.04621564,,,molecular layer|rest
NME1-NME2,0.25105065,0.29758373,-0.046533078,,,molecular layer|rest
NDUFA4,0.31126982,0.35781607,-0.04654625,,,molecular layer|rest
SLC22A17,0.25535864,0.30201912,-0.046660483,,,molecular layer|rest
TUBA1B,0.5134707,0.56047636,-0.047005653,,,molecular layer|rest
UBB,0.37616104,0.42435557,-0.048194528,,,molecular layer|rest
RPS21,0.33073044,0.37974352,-0.04901308,,,molecular layer|rest
RPL23,0.20221263,0.25141704,-0.04920441,,,molecular layer|rest
STMN1,0.2428036,0.29266974,-0.04986614,,,molecular layer|rest
HLA-E,0.14933424,0.20041037,-0.05107613,,,molecular layer|rest
RPS8,0.2599416,0.31104717,-0.05110556,,,molecular layer|rest
RPS6,0.15950945,0.21194282,-0.05243337,,,molecular layer|rest
RPS15,0.41136074,0.4647208,-0.053360045,,,molecular layer|rest
RPLP2,0.2229562,0.27983788,-0.05688168,,,molecular layer|rest
ND5,0.51469594,0.5717678,-0.057071865,,,molecular layer|rest
DLG2,0.26025328,0.32267445,-0.062421173,,,molecular layer|rest
GALNT12,0.31434345,0.37743133,-0.06308788,,,molecular layer|rest
Hsp90ab1,0.46665326,0.5299499,-0.063296646,,,molecular layer|rest
SLC24A3,0.32232857,0.38727695,-0.06494838,,,molecular layer|rest
TPT1,0.21156764,0.2773423,-0.06577465,,,molecular layer|rest
RPL9,0.2820329,0.3501481,-0.068115205,,,molecular layer|rest
RPS19,0.35866532,0.42835772,-0.0696924,,,molecular layer|rest
RPL30,0.45025855,0.5256707,-0.075412154,,,molecular layer|rest
CYTB,0.96954376,1.0452101,-0.07566637,,,molecular layer|rest
COX1,0.6470176,0.72558475,-0.07856715,,,molecular layer|rest
RPL41,0.42888913,0.5275838,-0.09869465,,,molecular layer|rest
PTGDS,0.1955579,0.33402857,-0.13847066,,,molecular layer|rest
ND2,1.5566552,1.716873,-0.16021788,,,molecular layer|rest
COX2,2.819739,2.9882727,-0.16853356,,,molecular layer|rest
ND1,1.7788796,1.9778857,-0.19900608,0.05472636815920398,0.03444197398928594,molecular layer|rest
ND3,1.0356472,1.2713231,-0.23567593,0.48756218905472637,0.020794954278242555,molecular layer|rest
ND4,3.637377,3.898318,-0.26094103,0.2537313432835821,0.0721701927838204,molecular layer|rest
ATP6,5.0793343,5.400121,-0.32078695,0.5621890547263682,0.10522883554054101,molecular layer|rest
COX3,9.1888485,10.371604,-1.1827555,0.8656716417910447,0.16404620046315563,molecular layer|rest
TTR,0.1340492,2.4061623,-2.272113,0.004975124378109453,0.33653269742806385,molecular layer|rest
KCNIP4,4.4075212,4.3261485,0.08137274,0.22885572139303484,0.04422821714330018,granular layer|rest
RBFOX1,3.7303543,3.686724,0.04363036,0.34328358208955223,0.042695943101351296,granular layer|rest
ZNF804B,0.4896581,0.46158835,0.028069735,0.13432835820895522,0.008982237267293799,granular layer|rest
FGF14,1.5466839,1.5200027,0.026681185,0.4129353233830846,0.016621957908650294,granular layer|rest
TRPM3,0.49356312,0.4739081,0.019655019,0.681592039800995,0.006804556122096883,granular layer|rest
PDE3A,0.25410467,0.24102493,0.013079748,0.3283582089552239,0.0032224394995609253,granular layer|rest
PDE4B,0.1743732,0.16306823,0.01130496,,,granular layer|rest
LHFPL6,0.65918416,0.6505279,0.008656263,,,granular layer|rest
CADPS2,1.3849312,1.3776429,0.0072883368,,,granular layer|rest
SDHAF3,0.12728739,0.121263005,0.006024383,,,granular layer|rest
SGCZ,0.31221372,0.30656287,0.005650848,,,granular layer|rest
CAMK4,0.49942,0.49510098,0.004319012,,,granular layer|rest
NEBL,0.35136673,0.34765175,0.0037149787,,,granular layer|rest
PPDPF,0.11256304,0.109535,0.0030280352,,,granular layer|rest
CA10,0.59071445,0.5877314,0.0029830337,,,granular layer|rest
PPP1R35,0.11429232,0.11138329,0.0029090345,,,granular layer|rest
SLC35F4,0.17529604,0.17241766,0.0028783828,,,granular layer|rest
PDE3B,0.11690956,0.11403636,0.0028732046,,,granular layer|rest
SLCO3A1,0.13252191,0.1298015,0.0027204156,,,granular layer|rest
SRSF11,0.1051186,0.10265001,0.0024685934,,,granular layer|rest
SPON1,0.11280397,0.11080716,0.0019968152,,,granular layer|rest
KCNIP1,0.08910111,0.087115884,0.0019852296,,,granular layer|rest
OLFM3,0.33889997,0.3372028,0.0016971827,,,granular layer|rest
NPR1,0.08628627,0.08461777,0.0016684979,,,granular layer|rest
C3orf14,0.11036535,0.108716235,0.001649119,,,granular layer|rest
RGS7,0.38715264,0.38574705,0.0014055967,,,granular layer|rest
CACNB4,0.28999025,0.28880402,0.0011862218,,,granular layer|rest
STON2,0.06366602,0.062479816,0.0011862069,,,granular layer|rest
TRHDE,0.1674032,0.16647027,0.0009329319,,,granular layer|rest
C6orf48,0.13797891,0.1372051,0.0007738173,,,granular layer|rest
PPP1R14A,0.13624586,0.13552,0.00072586536,,,granular layer|rest
DCTN3,0.115796275,0.115346946,0.00044932961,,,granular layer|rest
ARFGEF3,0.085667446,0.085255444,0.0004120022,,,granular layer|rest
SRRM4,0.09798419,0.097584054,0.00040013343,,,granular layer|rest
TTLL11,0.10014576,0.099805556,0.00034020096,,,granular layer|rest
NETO2,0.21312232,0.21285589,0.00026643276,,,granular layer|rest
TSPAN5,0.16326272,0.16305448,0.00020824373,,,granular layer|rest
ABLIM1,0.34386194,0.3437034,0.00015854836,,,granular layer|rest
ZFAND3,0.09437647,0.09423562,0.00014084578,,,granular layer|rest
UCK1,0.12645578,0.1263281,0.00012768805,,,granular layer|rest
DDAH1,0.11342584,0.11334958,7.626414e-05,,,granular layer|rest
RNF144A,0.08528185,0.08531583,-3.3982098e-05,,,granular layer|rest
PPM1H,0.1364857,0.13658395,-9.825826e-05,,,granular layer|rest
CCDC59,0.0984219,0.098634705,-0.00021280348,,,granular layer|rest
GABRB3,0.084148385,0.08440661,-0.00025822222,,,granular layer|rest
CHN2,0.5216583,0.5219458,-0.0002874732,,,granular layer|rest
UCHL3,0.08374371,0.08407577,-0.00033206493,,,granular layer|rest
KCNK10,0.095610544,0.095983356,-0.00037281215,,,granular layer|rest
GPR158,0.24302797,0.24349922,-0.00047124922,,,granular layer|rest
GRK4,0.0761874,0.07668118,-0.0004937798,,,granular layer|rest
FOXN3,0.29518425,0.2956792,-0.00049495697,,,granular layer|rest
EPHB1,0.21976463,0.22028363,-0.00051899254,,,granular layer|rest
C1orf21,0.08285571,0.08346857,-0.0006128624,,,granular layer|rest
ZNF385D,0.25680003,0.25746816,-0.00066813827,,,granular layer|rest
UNC79,0.15822661,0.15890384,-0.000677228,,,granular layer|rest
PCBD1,0.14503507,0.14578384,-0.00074876845,,,granular layer|rest
NTRK3,0.13901064,0.1398389,-0.00082826614,,,granular layer|rest
CYSTM1,0.12025949,0.12118685,-0.00092735887,,,granular layer|rest
DAB1,0.09830602,0.099276476,-0.000970453,,,granular layer|rest
RASGRF1,0.07745994,0.07847318,-0.0010132417,,,granular layer|rest
NFIB,0.10246757,0.103522226,-0.0010546595,,,granular layer|rest
SVOP,0.08779807,0.08885706,-0.0010589957,,,granular layer|rest
RANBP17,0.085424624,0.0866634,-0.0012387782,,,granular layer|rest
UBASH3B,0.15320833,0.15447687,-0.0012685359,,,granular layer|rest
TRPM7,0.12074063,0.12202101,-0.0012803823,,,granular layer|rest
DHX29,0.07975576,0.081038475,-0.0012827143,,,granular layer|rest
FGF12,0.45528182,0.4565784,-0.0012965798,,,granular layer|rest
KCNJ6,0.0838733,0.08517611,-0.0013028085,,,granular layer|rest
RNF7,0.11582066,0.11715587,-0.0013352111,,,granular layer|rest
LIMA1,0.19124587,0.19263728,-0.0013914108,,,granular layer|rest
MCF2L2,0.13941985,0.14082761,-0.0014077574,,,granular layer|rest
CDKAL1,0.12351391,0.12492819,-0.0014142841,,,granular layer|rest
GRIN2A,0.17234536,0.17379728,-0.0014519244,,,granular layer|rest
ULK4,0.09880985,0.100293234,-0.0014833808,,,granular layer|rest
H2AFV,0.2632885,0.26478568,-0.0014971793,,,granular layer|rest
ADAM10,0.15446617,0.15596394,-0.0014977753,,,granular layer|rest
PTPMT1,0.103712454,0.105257265,-0.0015448108,,,granular layer|rest
ABL2,0.07694202,0.07849046,-0.0015484393,,,granular layer|rest
SYT14,0.17289892,0.17445287,-0.0015539527,,,granular layer|rest
ELP4,0.13660026,0.13815975,-0.0015594959,,,granular layer|rest
GSK3B,0.108044915,0.109636575,-0.0015916601,,,granular layer|rest
RNPC3,0.07878421,0.080393985,-0.0016097724,,,granular layer|rest
C15orf61,0.14663067,0.14824288,-0.0016122013,,,granular layer|rest
PDE10A,0.24661466,0.24823567,-0.0016210079,,,granular layer|rest
RAP1B,0.10850111,0.11015639,-0.0016552806,,,granular layer|rest
SLC35F3,0.42835042,0.43007386,-0.0017234385,,,granular layer|rest
KIAA1456,0.16525267,0.16698018,-0.0017275065,,,granular layer|rest
RANBP3,0.07478083,0.07654766,-0.0017668307,,,granular layer|rest
ADAM22,0.14954183,0.1513555,-0.0018136799,,,granular layer|rest
MBNL2,0.10919274,0.111021236,-0.0018284991,,,granular layer|rest
TIMM23,0.09633093,0.09817084,-0.001839906,,,granular layer|rest
IFT122,0.07494272,0.07679346,-0.0018507391,,,granular layer|rest
POU2F1,0.10312516,0.10499822,-0.0018730611,,,granular layer|rest
GALNT13,0.29985476,0.30178678,-0.001932025,,,granular layer|rest
TBC1D1,0.07948212,0.081416465,-0.0019343421,,,granular layer|rest
LAMA5,0.10618941,0.10814887,-0.0019594654,,,granular layer|rest
NRXN3,1.5006096,1.5026158,-0.0020061731,,,granular layer|rest
CAGE1,0.09146566,0.093478076,-0.0020124167,,,granular layer|rest
ACBD6,0.08993888,0.09200439,-0.0020655096,,,granular layer|rest
NFAT5,0.07981941,0.08193576,-0.0021163523,,,granular layer|rest
PLCXD3,0.1770368,0.1791555,-0.0021186918,,,granular layer|rest
OSBP2,0.11145032,0.11359055,-0.0021402314,,,granular layer|rest
TMEM163,0.08893155,0.09107999,-0.0021484345,,,granular layer|rest
USP3,0.17138776,0.17358272,-0.002194956,,,granular layer|rest
DOK6,0.14782907,0.15002723,-0.0021981597,,,granular layer|rest
BNIP3L,0.08103315,0.083247535,-0.002214387,,,granular layer|rest
SPOCK3,0.11754501,0.11977358,-0.002228573,,,granular layer|rest
MSRA,0.2894524,0.29169858,-0.0022461712,,,granular layer|rest
NSMCE2,0.11048718,0.112734996,-0.0022478178,,,granular layer|rest
HERC2,0.072008856,0.074273266,-0.0022644103,,,granular layer|rest
RAB37,0.118836075,0.12111397,-0.0022778958,,,granular layer|rest
SNAPC5,0.09323839,0.095546044,-0.0023076534,,,granular layer|rest
HINT2,0.18202002,0.1843519,-0.0023318827,,,granular layer|rest
TFDP2,0.084286965,0.086622156,-0.0023351908,,,granular layer|rest
TTLL7,0.11753485,0.11994524,-0.0024103895,,,granular layer|rest
KRT10,0.33965117,0.34206602,-0.0024148524,,,granular layer|rest
CTNNBIP1,0.09179983,0.09424348,-0.0024436489,,,granular layer|rest
MAGI3,0.075786255,0.078248,-0.0024617463,,,granular layer|rest
TENM1,0.27959955,0.28210026,-0.0025007129,,,granular layer|rest
ECI1,0.13450582,0.13701056,-0.0025047362,,,granular layer|rest
RASGEF1C,0.10394028,0.10649979,-0.0025595129,,,granular layer|rest
ARL15,0.08822869,0.09084004,-0.002611354,,,granular layer|rest
UBR5,0.08772528,0.09034586,-0.0026205778,,,granular layer|rest
OBSCN,0.07521866,0.07784419,-0.002625525,,,granular layer|rest
DOK5,0.08529514,0.08792233,-0.0026271865,,,granular layer|rest
ACOT13,0.084788844,0.08743332,-0.0026444793,,,granular layer|rest
NSD3,0.11922051,0.121870145,-0.002649635,,,granular layer|rest
SYNE2,0.07983569,0.082495354,-0.0026596636,,,granular layer|rest
NT5C2,0.07732088,0.08000027,-0.0026793852,,,granular layer|rest
LYST,0.0886238,0.09131171,-0.0026879087,,,granular layer|rest
FUT8,0.09054051,0.093250886,-0.0027103722,,,granular layer|rest
COX20,0.12566467,0.12840231,-0.0027376413,,,granular layer|rest
KCNJ3,0.23245373,0.23520641,-0.0027526766,,,granular layer|rest
ZCCHC11,0.10880791,0.11157019,-0.0027622804,,,granular layer|rest
MRPS15,0.08630041,0.08907044,-0.002770029,,,granular layer|rest
MED12L,0.09577833,0.098590285,-0.0028119534,,,granular layer|rest
VTI1A,0.104725376,0.10754296,-0.002817586,,,granular layer|rest
SGIP1,0.09325212,0.09607162,-0.0028195009,,,granular layer|rest
