interface,gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd
l3,SMESG000049722.1,0.4776878,1.2529767,-0.7752888,,
l3,SMESG000008177.1,0.7067318,1.4841098,-0.77737796,,
l3,SMESG000044397.1,1.1159326,1.8937333,-0.7778007,,
l3,SMESG000001806.1,0.7335923,1.5121534,-0.7785611,,
l3,SMESG000061099.1,0.78495324,1.5746392,-0.78968596,,
l3,SMESG000050810.1,0.6270103,1.4317166,-0.8047063,,
l3,SMESG000007128.1,0.01771128,0.8225323,-0.804821,,
l3,SMESG000071180.1,0.73019314,1.5530913,-0.82289815,,
l3,SMESG000058066.1,0.7401264,1.5643057,-0.8241793,,
l3,SMESG000074545.1,0.76273674,1.5919456,-0.8292089,,
l3,SMESG000009232.1,0.76659477,1.6009998,-0.83440506,,
l3,SMESG000022296.1,0.8271704,1.6693369,-0.84216654,,
l3,SMESG000056451.1,0.4993203,1.343675,-0.84435475,,
l3,SMESG000034631.1,0.85788447,1.7035428,-0.84565836,,
l3,SMESG000058307.1,0.71582544,1.5877082,-0.8718828,,
l3,SMESG000017099.1,0.8391971,1.7146019,-0.8754048,,
l3,SMESG000041483.1,0.8591938,1.7427199,-0.8835261,,
l3,SMESG000022893.1,0.84213835,1.7311044,-0.888966,,
l3,SMESG000004901.1,0.63870746,1.5461161,-0.90740865,,
l3,SMESG000016953.1,0.48964727,1.445896,-0.95624876,,
l3,SMESG000003538.1,1.4902014,2.449642,-0.9594406,,
l3,SMESG000006589.1,0.73326284,1.7127521,-0.97948927,,
l3,SMESG000022343.1,0.99204856,1.9719288,-0.9798803,,
l3,SMESG000022928.1,0.44697067,1.4282659,-0.9812952,,
l3,SMESG000047644.1,1.015309,1.9976399,-0.9823309,,
l3,SMESG000047167.1,0.9710704,1.955984,-0.9849136,,
l3,SMESG000036363.1,0.5503585,1.5366685,-0.98631006,,
l3,SMESG000057653.1,1.0387044,2.0411437,-1.0024393,,
l3,SMESG000022732.1,0.9846611,1.9893073,-1.0046462,,
l3,SMESG000051670.1,2.5810483,3.600884,-1.0198357,,
l3,SMESG000023040.1,1.09452,2.1148512,-1.0203313,,
l3,SMESG000005506.1,0.5243523,1.5685446,-1.0441923,,
l3,SMESG000066035.1,1.0226372,2.1058798,-1.0832425,,
l3,SMESG000036550.1,1.0341994,2.125664,-1.0914646,,
l3,SMESG000023212.1,1.156983,2.26514,-1.108157,,
l3,SMESG000017264.1,0.94630736,2.0945802,-1.1482728,,
l3,SMESG000061164.1,1.246903,2.430252,-1.1833491,,
l3,SMESG000059669.1,1.4165386,2.6003356,-1.183797,,
l3,SMESG000059283.1,1.3020606,2.486336,-1.1842754,,
l3,SMESG000017011.1,1.7170527,2.9357824,-1.2187297,,
l3,SMESG000060163.1,1.2363243,2.4937868,-1.2574625,,
l3,SMESG000062943.1,1.3025199,2.5694065,-1.2668866,,
l3,SMESG000060036.1,1.294353,2.5854354,-1.2910824,,
l3,SMESG000051503.1,1.2618114,2.5952897,-1.3334783,,
l3,SMESG000058106.1,1.3336288,2.6935093,-1.3598806,,
l3,SMESG000017087.1,1.2202549,2.5822287,-1.3619738,,
l3,SMESG000052353.1,1.2948105,2.7409346,-1.4461241,,
l3,SMESG000005378.1,1.731528,3.2048671,-1.4733391,,
l3,SMESG000043289.1,0.92403936,2.403272,-1.4792325,,
l3,SMESG000080290.1,1.6538703,3.2004936,-1.5466232,,
l3,SMESG000076086.1,1.5335437,3.134134,-1.6005903,,
l3,SMESG000016791.1,1.8440853,3.516116,-1.6720306,,
l3,SMESG000022423.1,1.8647346,3.5641792,-1.6994445,,
l3,SMESG000066027.1,1.2175742,3.2076783,-1.9901041,,
l3,SMESG000002628.1,1.1358228,3.3275807,-2.191758,0.004975124378109453,0.6919286065388477
l3,SMESG000007315.1,2.2246864,4.491501,-2.2668145,0.004975124378109453,1.0245652841618156
l3,SMESG000055421.1,1.9311464,4.7526393,-2.821493,0.004975124378109453,0.9841761403912184
l3,SMESG000019619.1,3.9232907,7.3629985,-3.4397078,0.004975124378109453,1.5568514038416679
l3,SMESG000040632.1,2.8165717,6.508743,-3.692171,0.004975124378109453,1.3955217338190333
l3,SMESG000051672.1,9.846372,15.133782,-5.2874107,0.1691542288557214,3.444121387588134
l5,SMESG000066595.1,0.069873266,0.09342499,-0.023551725,0.7761194029850746,0.05263592142573238
l5,SMESG000035325.1,0.07206203,0.101926535,-0.029864505,0.7512437810945274,0.056798242937425296
l5,SMESG000067668.1,0.14149792,0.1774441,-0.035946175,0.8059701492537313,0.10772302005079691
l5,SMESG000016305.1,0.08568651,0.122366115,-0.036679603,0.736318407960199,0.06883814903661699
l5,SMESG000035332.1,0.06856018,0.108347744,-0.03978756,0.5970149253731343,0.057348972034471785
l5,SMESG000047827.1,0.10117145,0.14153919,-0.040367737,0.7014925373134329,0.07805492852311291
l5,SMESG000072804.1,0.13334493,0.17626815,-0.042923212,,
l5,SMESG000016088.1,0.056194156,0.10002709,-0.043832935,,
l5,SMESG000079004.1,0.059148863,0.10364472,-0.04449586,,
l5,SMESG000034284.1,0.058109224,0.10310207,-0.04499285,,
l5,SMESG000028260.1,0.06938092,0.11531176,-0.04593084,,
l5,SMESG000046412.1,0.06336207,0.10997555,-0.046613477,,
l5,SMESG000014166.1,0.054333724,0.104277894,-0.04994417,,
l5,SMESG000020952.1,0.050996035,0.1012933,-0.050297268,,
l5,SMESG000053202.1,0.07452434,0.12498877,-0.05046443,,
l5,SMESG000035329.1,0.092745036,0.14370978,-0.050964743,,
l5,SMESG000075570.1,0.038411163,0.090078555,-0.051667392,,
l5,SMESG000044888.1,0.06226768,0.11395491,-0.05168723,,
l5,SMESG000040291.1,0.07605639,0.1278829,-0.051826507,,
l5,SMESG000035323.1,0.13755831,0.19100991,-0.053451598,,
l5,SMESG000004912.1,0.055154502,0.10952338,-0.054368876,,
l5,SMESG000062896.1,0.06719226,0.122275576,-0.05508332,,
l5,SMESG000020955.1,0.06992801,0.12761158,-0.057683565,,
l5,SMESG000067681.1,0.20540729,0.26336253,-0.057955235,,
l5,SMESG000044681.1,0.06013373,0.118567504,-0.058433775,,
l5,SMESG000033382.1,0.04864317,0.10816685,-0.05952368,,
l5,SMESG000005324.1,0.06921672,0.12896818,-0.05975146,,
l5,SMESG000017013.1,0.05969598,0.119652756,-0.059956774,,
l5,SMESG000065409.1,0.04081866,0.101112396,-0.060293734,,
l5,SMESG000070472.1,0.08109038,0.14190102,-0.060810633,,
l5,SMESG000072805.1,0.12842044,0.19101006,-0.062589616,,
l5,SMESG000034854.1,0.049245108,0.11196538,-0.06272027,,
l5,SMESG000023063.1,0.05022997,0.11449764,-0.064267665,,
l5,SMESG000067672.1,0.20858079,0.27349183,-0.06491104,,
l5,SMESG000038756.1,0.051324327,0.11630647,-0.064982146,,
l5,SMESG000047496.1,0.040107384,0.10536312,-0.06525574,,
l5,SMESG000004344.1,0.051269587,0.1166682,-0.06539862,,
l5,SMESG000045477.1,0.056248803,0.12227546,-0.06602666,,
l5,SMESG000028263.1,0.16995065,0.23631972,-0.06636907,,
l5,SMESG000016307.1,0.08180164,0.14850298,-0.06670134,,
l5,SMESG000051885.1,0.043992247,0.11087991,-0.06688766,,
l5,SMESG000073142.1,0.045086615,0.11205564,-0.06696902,,
l5,SMESG000076223.1,0.046180904,0.11332195,-0.06714105,,
l5,SMESG000029843.1,0.053020515,0.1202857,-0.06726518,,
l5,SMESG000035328.1,0.13416584,0.20195293,-0.067787096,,
l5,SMESG000077471.1,0.05252809,0.1208285,-0.06830041,,
l5,SMESG000051838.1,0.045469593,0.11377413,-0.06830454,,
l5,SMESG000040748.1,0.053294096,0.121823356,-0.06852926,,
l5,SMESG000080471.1,0.17279612,0.24156602,-0.0687699,,
l5,SMESG000003701.1,0.089243144,0.15827057,-0.069027424,,
l5,SMESG000051815.1,0.048314895,0.11757263,-0.069257736,,
l5,SMESG000049359.1,0.05198092,0.12155196,-0.06957104,,
l5,SMESG000001797.1,0.07381303,0.1434383,-0.069625266,,
l5,SMESG000062602.1,0.14045809,0.21027364,-0.069815546,,
l5,SMESG000014341.1,0.05334882,0.12317985,-0.06983103,,
l5,SMESG000026245.1,0.051597916,0.12155198,-0.06995407,,
l5,SMESG000023253.1,0.059422452,0.12942018,-0.06999773,,
l5,SMESG000063568.1,0.05039413,0.12073807,-0.07034394,,
l5,SMESG000005863.1,0.047658265,0.11829617,-0.070637904,,
l5,SMESG000076677.1,0.048424322,0.11947192,-0.071047604,,
l5,SMESG000046166.1,0.0478772,0.11929103,-0.07141383,,
l5,SMESG000041210.1,0.046345063,0.118024744,-0.07167968,,
l5,SMESG000040772.1,0.16475266,0.23668212,-0.071929455,,
l5,SMESG000080328.1,0.048205487,0.12019535,-0.071989864,,
l5,SMESG000036870.1,0.07206209,0.1444332,-0.07237111,,
l5,SMESG000073666.1,0.107847005,0.18024753,-0.072400525,,
l5,SMESG000057144.1,0.04705639,0.1194718,-0.07241541,,
l5,SMESG000055035.1,0.06763004,0.14018244,-0.0725524,,
l5,SMESG000076166.1,0.096082695,0.16921379,-0.07313109,,
l5,SMESG000067659.1,0.1588432,0.23197939,-0.07313618,,
l5,SMESG000039945.1,0.044101704,0.11730126,-0.073199555,,
l5,SMESG000029916.1,0.04453942,0.11775343,-0.07321401,,
l5,SMESG000001236.1,0.044211105,0.11757258,-0.07336148,,
l5,SMESG000051975.1,0.048807327,0.12227547,-0.07346815,,
l5,SMESG000059552.1,0.046618637,0.120195344,-0.0735767,,
l5,SMESG000056346.1,0.05570166,0.12932967,-0.07362801,,
l5,SMESG000026993.1,0.048314895,0.122004196,-0.0736893,,
l5,SMESG000030595.1,0.21788289,0.29157972,-0.07369684,,
l5,SMESG000049117.1,0.050612975,0.12435555,-0.07374257,,
l5,SMESG000064372.1,0.054005425,0.12797312,-0.073967695,,
l5,SMESG000027748.1,0.057397883,0.13140991,-0.074012026,,
l5,SMESG000046116.1,0.040709224,0.11485942,-0.07415019,,
l5,SMESG000030594.1,0.16995081,0.24418867,-0.07423785,,
l5,SMESG000060121.1,0.041529994,0.11585424,-0.07432425,,
l5,SMESG000007293.1,0.048096012,0.12263729,-0.07454127,,
l5,SMESG000051516.1,0.06850545,0.14307652,-0.07457107,,
l5,SMESG000002154.1,0.052911125,0.12770195,-0.07479083,,
l5,SMESG000027217.1,0.04503188,0.11983365,-0.07480177,,
l5,SMESG000078548.1,0.06544135,0.14027296,-0.07483161,,
l5,SMESG000013910.1,0.086014844,0.16089337,-0.07487852,,
l5,SMESG000077560.1,0.049080938,0.12399377,-0.07491283,,
l5,SMESG000072955.1,0.04875262,0.12372255,-0.07496993,,
l5,SMESG000081906.1,0.046126198,0.121280625,-0.07515442,,
l5,SMESG000026870.1,0.057616744,0.13303782,-0.07542108,,
l5,SMESG000005268.1,0.048971474,0.124717414,-0.07574594,,
l5,SMESG000026637.1,0.055537507,0.13131942,-0.07578191,,
l5,SMESG000064614.1,0.058765844,0.13457525,-0.075809404,,
l5,SMESG000049854.1,0.05909411,0.13511787,-0.076023765,,
l5,SMESG000047188.1,0.05586583,0.1321333,-0.07626747,,
l5,SMESG000070983.1,0.050284658,0.12661655,-0.0763319,,
l5,SMESG000053168.1,0.06330731,0.13963974,-0.07633243,,
l5,SMESG000019958.1,0.044320527,0.121009246,-0.07668872,,
l5,SMESG000077527.1,0.06057147,0.13737875,-0.07680728,,
l5,SMESG000022789.1,0.04371868,0.12073814,-0.07701946,,
l5,SMESG000080901.1,0.054662034,0.13177167,-0.077109635,,
l5,SMESG000071293.1,0.04568849,0.12317993,-0.07749143,,
l5,SMESG000046586.1,0.046837498,0.12435567,-0.077518165,,
l5,SMESG000009754.1,0.05635829,0.13403256,-0.07767427,,
l5,SMESG000078985.1,0.047713,0.12553124,-0.077818245,,
l5,SMESG000000962.1,0.056412954,0.13448498,-0.07807203,,
l5,SMESG000004962.1,0.054443203,0.1325856,-0.0781424,,
l5,SMESG000031416.1,0.053622417,0.13177167,-0.07814925,,
l5,SMESG000000703.1,0.055975214,0.13421357,-0.07823835,,
l5,SMESG000021174.1,0.048533756,0.12679753,-0.078263775,,
l5,SMESG000022591.1,0.05088656,0.12969157,-0.078805014,,
l5,SMESG000027891.1,0.05241864,0.13122894,-0.0788103,,
l5,SMESG000024968.1,0.06062622,0.1395493,-0.07892308,,
l5,SMESG000068863.1,0.058765795,0.1378311,-0.07906531,,
l5,SMESG000014262.1,0.044046946,0.123179935,-0.07913299,,
l5,SMESG000032522.1,0.12262051,0.20186245,-0.07924195,,
l5,SMESG000032743.1,0.056850716,0.1362032,-0.07935248,,
l5,SMESG000010283.1,0.05198092,0.13140988,-0.07942896,,
l5,SMESG000078872.1,0.062377166,0.14181028,-0.07943311,,
l5,SMESG000040593.1,0.0540054,0.13349007,-0.07948467,,
l5,SMESG000021955.1,0.048205405,0.1277923,-0.07958689,,
l5,SMESG000023446.1,0.055647004,0.13529883,-0.07965183,,
l5,SMESG000048024.1,0.060462028,0.14018244,-0.07972041,,
l5,SMESG000024772.1,0.04371864,0.12354165,-0.07982302,,
l5,SMESG000026673.1,0.056084674,0.13593177,-0.0798471,,
l5,SMESG000078818.1,0.047931857,0.12797318,-0.08004133,,
l5,SMESG000066841.1,0.05017524,0.13023415,-0.08005892,,
l5,SMESG000050791.1,0.050995994,0.13113853,-0.08014254,,
l5,SMESG000059828.1,0.057179026,0.13737886,-0.08019983,,
l5,SMESG000049718.1,0.048150726,0.12860624,-0.08045552,,
l5,SMESG000070071.1,0.049026206,0.1296011,-0.0805749,,
l5,SMESG000066414.1,0.12863937,0.20945947,-0.0808201,,
l5,SMESG000002945.1,0.057069566,0.13828312,-0.08121355,,
l5,SMESG000039881.1,0.050612982,0.13195238,-0.08133939,,
l5,SMESG000074424.1,0.059367705,0.14072505,-0.081357345,,
l5,SMESG000033500.1,0.05816393,0.13954936,-0.08138543,,
l5,SMESG000040780.1,0.21859418,0.29999086,-0.081396684,,
l5,SMESG000065334.1,0.05455258,0.13620314,-0.081650555,,
l5,SMESG000052833.1,0.055045053,0.13728832,-0.08224326,,
l5,SMESG000014949.1,0.0523092,0.13457526,-0.08226606,,
l5,SMESG000053020.1,0.12874886,0.21135901,-0.082610145,,
l5,SMESG000009428.1,0.051324315,0.13394217,-0.08261786,,
l5,SMESG000040933.1,0.04623561,0.12887764,-0.08264203,,
l5,SMESG000020571.1,0.050339412,0.13312823,-0.08278881,,
l5,SMESG000079740.1,0.052145068,0.13493703,-0.08279197,,
l5,SMESG000065271.1,0.061446946,0.1442522,-0.082805246,,
l5,SMESG000053228.1,0.05280165,0.13566063,-0.08285898,,
l5,SMESG000057659.1,0.054005418,0.13692664,-0.08292122,,
l5,SMESG000014107.1,0.0606809,0.1437097,-0.08302881,,
l5,SMESG000044170.1,0.07534499,0.15854184,-0.083196856,,
l5,SMESG000059668.1,0.058820505,0.14217205,-0.08335155,,
l5,SMESG000036014.1,0.044922438,0.12833492,-0.08341248,,
l5,SMESG000031906.1,0.053677157,0.13710752,-0.083430365,,
l5,SMESG000011919.1,0.04929981,0.1327664,-0.08346659,,
l5,SMESG000012977.1,0.06823186,0.15184918,-0.08361732,,
l5,SMESG000025422.1,0.052856386,0.13647436,-0.08361797,,
l5,SMESG000051496.1,0.05619408,0.13991117,-0.08371709,,
l5,SMESG000010381.1,0.058218647,0.14199127,-0.08377263,,
l5,SMESG000060389.1,0.09832617,0.18223697,-0.0839108,,
l5,SMESG000054525.1,0.0581092,0.14217217,-0.08406297,,
l5,SMESG000042131.1,0.058273353,0.142353,-0.084079646,,
l5,SMESG000066442.1,0.06095447,0.14506629,-0.084111825,,
l5,SMESG000055008.1,0.051488437,0.13566041,-0.08417197,,
l5,SMESG000032144.1,0.049354512,0.13367075,-0.08431624,,
l5,SMESG000023255.1,0.06117336,0.14551848,-0.08434512,,
l5,SMESG000039761.1,0.06128281,0.14569916,-0.084416345,,
l5,SMESG000016828.1,0.044867728,0.12932979,-0.08446206,,
l5,SMESG000039857.1,0.054388463,0.13900666,-0.084618196,,
l5,SMESG000032133.1,0.04442998,0.12942025,-0.08499027,,
l5,SMESG000000425.1,0.060133744,0.145428,-0.08529426,,
l5,SMESG000014167.1,0.10839417,0.19372301,-0.08532884,,
l5,SMESG000041391.1,0.05548281,0.14090586,-0.08542305,,
l5,SMESG000064891.1,0.0480413,0.13348994,-0.08544864,,
l5,SMESG000019345.1,0.05400539,0.13945892,-0.08545354,,
l5,SMESG000047488.1,0.062048826,0.14750804,-0.08545922,,
l5,SMESG000059878.1,0.050011113,0.13547952,-0.08546841,,
l5,SMESG000025677.1,0.06795831,0.153477,-0.08551869,,
l5,SMESG000049504.1,0.049409196,0.13493696,-0.08552776,,
l5,SMESG000062742.1,0.051652618,0.137198,-0.08554538,,
l5,SMESG000044312.1,0.05247336,0.13819279,-0.08571943,,
l5,SMESG000026676.1,0.05077713,0.13665543,-0.085878305,,
l5,SMESG000038894.1,0.04432053,0.13059607,-0.08627554,,
l5,SMESG000034612.1,0.06730163,0.15374841,-0.08644678,,
l5,SMESG000048912.1,0.0610092,0.14750807,-0.08649887,,
l5,SMESG000067118.1,0.066152565,0.15266313,-0.08651056,,
l5,SMESG000060104.1,0.04705638,0.13367087,-0.08661449,,
l5,SMESG000066686.1,0.0512696,0.13792145,-0.086651854,,
l5,SMESG000056472.1,0.05296583,0.13973027,-0.08676444,,
l5,SMESG000030981.1,0.11911867,0.20593262,-0.08681395,,
l5,SMESG000014824.1,0.057343185,0.14434247,-0.08699928,,
l5,SMESG000049554.1,0.06292425,0.15004039,-0.08711614,,
l5,SMESG000036795.1,0.053294156,0.14054416,-0.08725001,,
l5,SMESG000013191.1,0.0584375,0.14578977,-0.087352276,,
l5,SMESG000024603.1,0.07939412,0.16677195,-0.08737783,,
l5,SMESG000064091.1,0.050612986,0.13819289,-0.087579906,,
l5,SMESG000020306.1,0.060626194,0.14832203,-0.08769584,,
l5,SMESG000066780.1,0.044101663,0.13195245,-0.08785079,,
l5,SMESG000010804.1,0.054552607,0.14253384,-0.08798123,,
l5,SMESG000011518.1,0.050011087,0.13801193,-0.08800085,,
l5,SMESG000012361.1,0.0561394,0.14425234,-0.08811295,,
l5,SMESG000050229.1,0.057671454,0.14606108,-0.08838962,,
l5,SMESG000081287.1,0.061446935,0.14994995,-0.08850302,,
l5,SMESG000043769.1,0.05022997,0.13873553,-0.088505566,,
l5,SMESG000033574.1,0.051379018,0.14000161,-0.08862259,,
l5,SMESG000042735.1,0.06483944,0.1541101,-0.089270666,,
l5,SMESG000063658.1,0.05734317,0.14669412,-0.08935095,,
l5,SMESG000041594.1,0.052801672,0.1422625,-0.089460835,,
l5,SMESG000063866.1,0.054826178,0.14434277,-0.08951659,,
l5,SMESG000071275.1,0.056194074,0.14578968,-0.08959561,,
l5,SMESG000009582.1,0.061611094,0.15130657,-0.089695476,,
l5,SMESG000064795.1,0.067411095,0.15718529,-0.08977419,,
l5,SMESG000061749.1,0.054662038,0.14452356,-0.08986153,,
l5,SMESG000026855.1,0.061063915,0.15094477,-0.089880854,,
l5,SMESG000049997.1,0.047877174,0.13801189,-0.09013471,,
l5,SMESG000036586.1,0.057780888,0.14796032,-0.09017943,,
l5,SMESG000060705.1,0.046345092,0.13656491,-0.09021982,,
l5,SMESG000022478.1,0.060899798,0.15112573,-0.090225935,,
l5,SMESG000033588.1,0.054114874,0.14434269,-0.09022781,,
l5,SMESG000032625.1,0.05575639,0.146061,-0.09030461,,
l5,SMESG000016309.1,0.053567678,0.14389046,-0.09032278,,
l5,SMESG000008209.1,0.06659039,0.15691377,-0.09032338,,
l5,SMESG000057004.1,0.061009202,0.15139695,-0.09038775,,
l5,SMESG000080856.1,0.05772627,0.14832196,-0.090595685,,
l5,SMESG000009918.1,0.053184696,0.14379996,-0.090615265,,
l5,SMESG000014112.1,0.054333743,0.14515652,-0.09082277,,
l5,SMESG000010413.1,0.06456578,0.15546681,-0.09090103,,
l5,SMESG000007855.1,0.051926207,0.14289548,-0.090969265,,
l5,SMESG000038555.1,0.05001109,0.14108698,-0.09107589,,
l5,SMESG000058940.1,0.09208851,0.18323185,-0.09114333,,
l5,SMESG000057467.1,0.058929924,0.15013069,-0.09120077,,
l5,SMESG000025689.1,0.05723372,0.14859337,-0.091359645,,
l5,SMESG000027795.1,0.05586583,0.14732721,-0.09146138,,
l5,SMESG000041641.1,0.0509413,0.14262427,-0.09168297,,
l5,SMESG000066554.1,0.043445062,0.13520822,-0.09176315,,
l5,SMESG000020746.1,0.06549599,0.15727551,-0.09177952,,
l5,SMESG000078773.1,0.07643944,0.16830921,-0.09186977,,
l5,SMESG000060338.1,0.04163936,0.13358043,-0.09194107,,
l5,SMESG000035843.1,0.048533723,0.1406347,-0.09210098,,
l5,SMESG000038602.1,0.06046202,0.15275364,-0.092291616,,
l5,SMESG000077800.1,0.0645111,0.15682329,-0.092312194,,
l5,SMESG000016669.1,0.053294126,0.14560878,-0.09231466,,
l5,SMESG000033847.1,0.05914884,0.15148737,-0.092338525,,
l5,SMESG000010516.1,0.054169565,0.14651327,-0.0923437,,
l5,SMESG000041543.1,0.06172052,0.15411022,-0.0923897,,
l5,SMESG000030828.1,0.062048838,0.15456234,-0.0925135,,
l5,SMESG000043835.1,0.04979221,0.14235294,-0.09256072,,
l5,SMESG000047091.1,0.055811096,0.14859323,-0.09278214,,
l5,SMESG000067105.1,0.05515445,0.14796035,-0.0928059,,
l5,SMESG000004048.1,0.061829954,0.15465273,-0.092822775,,
l5,SMESG000074136.1,0.061611086,0.15447193,-0.09286085,,
l5,SMESG000036519.1,0.050175257,0.1430765,-0.09290124,,
l5,SMESG000041117.1,0.046180908,0.13909724,-0.09291634,,
l5,SMESG000063640.1,0.059531834,0.15257268,-0.09304084,,
l5,SMESG000010596.1,0.056029987,0.14913605,-0.09310606,,
l5,SMESG000024545.1,0.06691864,0.16007935,-0.093160704,,
l5,SMESG000064093.1,0.06500358,0.15818006,-0.09317648,,
l5,SMESG000066687.1,0.056905363,0.15013084,-0.09322548,,
l5,SMESG000073757.1,0.049026217,0.14226265,-0.09323643,,
l5,SMESG000056251.1,0.043499794,0.13674565,-0.09324585,,
l5,SMESG000062652.1,0.051160153,0.14461395,-0.093453795,,
l5,SMESG000059697.1,0.057945058,0.15148725,-0.09354219,,
l5,SMESG000016908.1,0.049901657,0.14352882,-0.09362716,,
l5,SMESG000044136.1,0.08245828,0.17617749,-0.09371921,,
l5,SMESG000015282.1,0.062048838,0.1560094,-0.09396057,,
l5,SMESG000051850.1,0.05176203,0.14578988,-0.09402785,,
l5,SMESG000060905.1,0.062267657,0.15646163,-0.094193965,,
l5,SMESG000022839.1,0.14264703,0.23695317,-0.09430614,,
l5,SMESG000064593.1,0.05898469,0.15329616,-0.09431147,,
l5,SMESG000029410.1,0.059696008,0.15401979,-0.094323784,,
l5,SMESG000047749.1,0.051379032,0.14588025,-0.09450122,,
l5,SMESG000016275.1,0.054060154,0.14859323,-0.09453308,,
l5,SMESG000057944.1,0.06888846,0.16387762,-0.09498916,,
l5,SMESG000037707.1,0.042733748,0.13783096,-0.095097214,,
l5,SMESG000045558.1,0.076384716,0.17156507,-0.095180355,,
l5,SMESG000012475.1,0.05723379,0.15293445,-0.09570065,,
l5,SMESG000035326.1,0.20458663,0.30035216,-0.09576553,,
l5,SMESG000034945.1,0.054880902,0.15067348,-0.09579258,,
l5,SMESG000067906.1,0.058711078,0.15456244,-0.09585136,,
l5,SMESG000024875.1,0.045633733,0.14162949,-0.095995754,,
l5,SMESG000071444.1,0.063143134,0.15926515,-0.09612201,,
l5,SMESG000023170.1,0.05909414,0.15528576,-0.09619162,,
l5,SMESG000077016.1,0.048150714,0.14434268,-0.09619196,,
l5,SMESG000073542.1,0.051488467,0.14768894,-0.09620047,,
l5,SMESG000033211.1,0.06330731,0.15953662,-0.09622931,,
l5,SMESG000025746.1,0.057069607,0.15356761,-0.096498005,,
l5,SMESG000019984.1,0.10598662,0.2025857,-0.09659908,,
l5,SMESG000067683.1,0.26379046,0.36040503,-0.09661457,,
l5,SMESG000017012.1,0.050394133,0.1470558,-0.09666167,,
l5,SMESG000013115.1,0.061775286,0.15863219,-0.09685691,,
l5,SMESG000022764.1,0.0458526,0.14280514,-0.09695254,,
l5,SMESG000075533.1,0.067684695,0.16469164,-0.09700695,,
l5,SMESG000004230.1,0.06369035,0.16089305,-0.0972027,,
l5,SMESG000066649.1,0.045852624,0.1433478,-0.097495176,,
l5,SMESG000016216.1,0.052582804,0.15022142,-0.09763862,,
l5,SMESG000035884.1,0.06702816,0.16469157,-0.09766341,,
l5,SMESG000050509.1,0.060024302,0.15808953,-0.09806523,,
l5,SMESG000056302.1,0.061392166,0.15962702,-0.098234855,,
l5,SMESG000047333.1,0.084646985,0.18296039,-0.098313406,,
l5,SMESG000057201.1,0.09520738,0.19354205,-0.09833467,,
l5,SMESG000072630.1,0.0708036,0.16948494,-0.098681346,,
l5,SMESG000073794.1,0.054716755,0.15347688,-0.09876013,,
l5,SMESG000048466.1,0.062705435,0.16152632,-0.09882089,,
l5,SMESG000075365.1,0.06571484,0.16460127,-0.09888642,,
l5,SMESG000059133.1,0.064729914,0.16387773,-0.09914781,,
l5,SMESG000035316.1,0.09898279,0.19833545,-0.099352665,,
l5,SMESG000045132.1,0.1328527,0.23243105,-0.09957835,,
l5,SMESG000000219.1,0.10089793,0.20050585,-0.09960792,,
l5,SMESG000029126.1,0.061118655,0.16107406,-0.0999554,,
l5,SMESG000061113.1,0.06516772,0.16514383,-0.099976115,,
l5,SMESG000044135.1,0.060407355,0.16053133,-0.10012397,,
l5,SMESG000058491.1,0.068122454,0.16830924,-0.10018679,,
l5,SMESG000014632.1,0.06752051,0.16785707,-0.10033656,,
l5,SMESG000020012.1,0.051160146,0.151668,-0.100507855,,
l5,SMESG000042663.1,0.055482786,0.15600939,-0.1005266,,
l5,SMESG000014460.1,0.05865637,0.15944608,-0.10078971,,
l5,SMESG000072818.1,0.07069412,0.1717459,-0.10105178,,
l5,SMESG000016667.1,0.058820523,0.16007917,-0.10125864,,
l5,SMESG000026342.1,0.06752054,0.16903272,-0.101512186,,
l5,SMESG000071278.1,0.065879,0.16740489,-0.10152589,,
l5,SMESG000033877.1,0.05592054,0.15745643,-0.10153589,,
l5,SMESG000033856.1,0.05236392,0.15401989,-0.101655975,,
l5,SMESG000062609.1,0.2562942,0.35796311,-0.101668924,,
l5,SMESG000013387.1,0.069654524,0.17138433,-0.10172981,,
l5,SMESG000032034.1,0.058929943,0.16134563,-0.10241569,,
l5,SMESG000020075.1,0.07135074,0.17382608,-0.102475345,,
l5,SMESG000065433.1,0.071679026,0.17418793,-0.1025089,,
l5,SMESG000042238.1,0.06560546,0.1683091,-0.102703646,,
